code,display_name,city,raw_name
INM00043237,"Anantapur, India",Anantapur,ANANTAPUR
INM00043279,"Madras/Minambakkam, India",Madras,MADRAS/MINAMBAKKAM
INM00043284,"Mangalore/Bajpe, India",Mangalore,MANGALORE/BAJPE
INM00043285,"Mangalore/Panambur, India",Mangalore,MANGALORE/PANAMBUR
INM00043295,"Bengaluru, India",Bengaluru,BENGALURU
INM00043311,"Aminidivi, India",Aminidivi,AMINIDIVI
INM00043333,"Port Blair, India",Port Blair,PORT BLAIR
INM00043344,"Tiruchchirapalli, India",Tiruchchirapalli,TIRUCHCHIRAPALLI
INM00043346,"Karaikal, India",Karaikal,KARAIKAL
INM00043353,"Cochin/Willingdon, India",Cochin,COCHIN/WILLINGDON
INM00043368,"Usaf-Ds3-279, India",Usaf-Ds3-279,USAF-DS3-279
INM00043369,"Minicoy, India",Minicoy,MINICOY
INM00043371,"Thiruvananthapuram (43371-0, India",Thiruvananthapuram (43371-0,THIRUVANANTHAPURAM (43371-0
INXUAC03369,"Barakpur, India",Barakpur,BARAKPUR
INXUAE05431,"Bhuj, India",Bhuj,BHUJ
INXUAE05449,"Kankroli/Rajsamand, India",Kankroli,KANKROLI/RAJSAMAND
INXUAE05454,"Malegaon, India",Malegaon,MALEGAON
INXUAE05457,"Mangalore/Mangaluru, India",Mangalore,MANGALORE/MANGALURU
INXUAE05462,"New Dehli, India",New Dehli,NEW DEHLI
INXUAE05466,"Sambalpur, India",Sambalpur,SAMBALPUR
INXUAE05469,"Tezpur, India",Tezpur,TEZPUR
INXUAE05473,"Vengurla, India",Vengurla,VENGURLA
INXUAE05784,"Ajmer, India",Ajmer,AJMER
INXUAE05786,"Alipore, India",Alipore,ALIPORE
INXUAE05794,"Bellary, India",Bellary,BELLARY
INXUAE05796,"Colaba, India",Colaba,COLABA
INXUAE05798,"Darjeeling, India",Darjeeling,DARJEELING
INXUAE05800,"Diamond Harbour, India",Diamond Harbour,DIAMOND HARBOUR
INXUAE05822,"Purnea, India",Purnea,PURNEA
INXUAE05832,"Shimla, India",Shimla,SHIMLA
INXUAE05834,"Silchar, India",Silchar,SILCHAR
INXUAE05840,"Waltair, India",Waltair,WALTAIR
IOM00061967,"Diego Garcia, British Indian Ocean Territory",Diego Garcia,DIEGO GARCIA
IRM00040706,"Tabriz, Iran",Tabriz,TABRIZ
IRM00040738,"Gorgan, Iran",Gorgan,GORGAN
IRM00040745,"Mashhad, Iran",Mashhad,MASHHAD
IRM00040754,"Tehran-Mehrabad, Iran",Tehran-Mehrabad,TEHRAN-MEHRABAD
IRM00040766,"Kermanshah, Iran",Kermanshah,KERMANSHAH
IRM00040795,"Usaf-Ds3-261, Iran",Usaf-Ds3-261,USAF-DS3-261
IRM00040800,"Esfahan, Iran",Esfahan,ESFAHAN
IRM00040809,"Birjand, Iran",Birjand,BIRJAND
IRM00040811,"Ahwaz, Iran",Ahwaz,AHWAZ
IRM00040821,"Yazd, Iran",Yazd,YAZD
IRM00040841,"Kerman, Iran",Kerman,KERMAN
IRM00040848,"Shiraz, Iran",Shiraz,SHIRAZ
IRM00040856,"Zahedan, Iran",Zahedan,ZAHEDAN
IRM00040875,"Bandarabbass, Iran",Bandarabbass,BANDARABBASS
ISM00040165,"Usaf-Ds3-244, Israel",Usaf-Ds3-244,USAF-DS3-244
ISM00040179,"Bet Dagan, Israel",Bet Dagan,BET DAGAN
ISM00040181,"Beer-Ya Aqov To 401790, Israel",Beer-Ya Aqov To 401790,BEER-YA AQOV TO 401790
ISM00040186,"Ashdod North, Israel",Ashdod North,ASHDOD NORTH
ISM00040191,"Beer-Sheva, Israel",Beer-Sheva,BEER-SHEVA
ISM00040199,"Eilat, Israel",Eilat,EILAT
ITM00016037,"Aviano (16037-0), Italy",Aviano (16037-0),AVIANO (16037-0)
ITM00016044,"Udine/Campoformido, Italy",Udine,UDINE/CAMPOFORMIDO
ITM00016045,"Udine/Rivolto, Italy",Udine,UDINE/RIVOLTO
ITM00016064,"Novara/Cameri, Italy",Novara,NOVARA/CAMERI
ITM00016080,"Milano/Linate (16080-0), Italy",Milano,MILANO/LINATE (16080-0)
ITM00016113,"Cuneo-Levaldigi Rds, Italy",Cuneo-Levaldigi Rds,CUNEO-LEVALDIGI RDS
ITM00016144,"S. Pietro Capofiume Rds, Italy",S. Pietro Capofiume Rds,S. PIETRO CAPOFIUME RDS
ITM00016242,"Roma Fiumicino, Italy",Roma Fiumicino,ROMA FIUMICINO
ITM00016245,"Pratica Di Mare, Italy",Pratica Di Mare,PRATICA DI MARE
ITM00016320,"Brindisi, Italy",Brindisi,BRINDISI
ITM00016332,"Lecce (16332-0), Italy",Lecce (16332-0),LECCE (16332-0)
ITM00016420,"Messina, Italy",Messina,MESSINA
ITM00016429,"Trapani Birgi, Italy",Trapani Birgi,TRAPANI BIRGI
ITM00016546,"Decimomannu, Italy",Decimomannu,DECIMOMANNU
ITM00016560,"Cagliari Elmas, Italy",Cagliari Elmas,CAGLIARI ELMAS
ITXUAC00012,"Catania, Italy",Catania,CATANIA
ITXUAC00013,"Marsala, Italy",Marsala,MARSALA
IVM00065528,"Odienne, Cote d'Ivoire",Odienne,ODIENNE
IVM00065536,"Korhogo, Cote d'Ivoire",Korhogo,KORHOGO
IVM00065548,"Man, Cote d'Ivoire",Man,MAN
IVM00065555,"Bouake, Cote d'Ivoire",Bouake,BOUAKE
IVM00065578,"Abidjan, Cote d'Ivoire",Abidjan,ABIDJAN
IVM00065592,"Tabou, Cote d'Ivoire",Tabou,TABOU
IZM00040608,"Mosul, Iraq",Mosul,MOSUL
IZM00040642,"Rutbah, Iraq",Rutbah,RUTBAH
IZM00040648,"Al Habbaniyah, Iraq",Al Habbaniyah,AL HABBANIYAH
IZM00040650,"Baghdad Int. Airport, Iraq",Baghdad Int. Airport,BAGHDAD INT. AIRPORT
IZM00040676,"Nasiriya, Iraq",Nasiriya,NASIRIYA
IZM00040689,"Basrah-Hussen, Iraq",Basrah-Hussen,BASRAH-HUSSEN
JAM00047401,"Wakkanai, Japan",Wakkanai,WAKKANAI
JAM00047412,"Sapporo, Japan",Sapporo,SAPPORO
JAM00047418,"Kushiro (47418-0), Japan",Kushiro (47418-0),KUSHIRO (47418-0)
JAM00047420,"Nemuro, Japan",Nemuro,NEMURO
JAM00047580,"Misawa Ab, Japan",Misawa Ab,MISAWA AB
JAM00047582,"Akita (47582-0), Japan",Akita (47582-0),AKITA (47582-0)
JAM00047590,"Sendai, Japan",Sendai,SENDAI
JAM00047600,"Wajima, Japan",Wajima,WAJIMA
JAM00047604,"Niigata, Japan",Niigata,NIIGATA
JAM00047624,"Maebashi, Japan",Maebashi,MAEBASHI
JAM00047646,"Tateno, Japan",Tateno,TATENO
JAM00047655,"Omaezaki, Japan",Omaezaki,OMAEZAKI
JAM00047678,"Hachijojima, Japan",Hachijojima,HACHIJOJIMA
JAM00047681,"Hamamatsu Ab, Japan",Hamamatsu Ab,HAMAMATSU AB
JAM00047684,"Yokkaichi, Japan",Yokkaichi,YOKKAICHI
JAM00047688,"Tateyama Ab, Japan",Tateyama Ab,TATEYAMA AB
JAM00047696,"Yokosuka, Japan",Yokosuka,YOKOSUKA
JAM00047727,"Shimofusa Ab, Japan",Shimofusa Ab,SHIMOFUSA AB
JAM00047741,"Matsue, Japan",Matsue,MATSUE
JAM00047744,"Yonago, Japan",Yonago,YONAGO
JAM00047764,"Usaf-Ds3-294, Japan",Usaf-Ds3-294,USAF-DS3-294
JAM00047772,"Osaka, Japan",Osaka,OSAKA
JAM00047778,"Shionomisaki (47778-0), Japan",Shionomisaki (47778-0),SHIONOMISAKI (47778-0)
JAM00047787,"Ozuki Ab, Japan",Ozuki Ab,OZUKI AB
JAM00047807,"Fukuoka, Japan",Fukuoka,FUKUOKA
JAM00047810,"Saga Airport, Japan",Saga Airport,SAGA AIRPORT
JAM00047827,"Kagoshima, Japan",Kagoshima,KAGOSHIMA
JAM00047850,"Kanoya Ab, Japan",Kanoya Ab,KANOYA AB
JAM00047855,"Nagasaki Airport, Japan",Nagasaki Airport,NAGASAKI AIRPORT
JAM00047881,"Tokushima Ab, Japan",Tokushima Ab,TOKUSHIMA AB
JAM00047884,"Komatsushima Ab, Japan",Komatsushima Ab,KOMATSUSHIMA AB
JAM00047898,"Shimizu, Japan",Shimizu,SHIMIZU
JAM00047909,"Naze, Japan",Naze,NAZE
JAM00047911,"Yonaguni Airport, Japan",Yonaguni Airport,YONAGUNI AIRPORT
JAM00047918,"Ishigakijima, Japan",Ishigakijima,ISHIGAKIJIMA
JAM00047931,"Kadena Ab, Japan",Kadena Ab,KADENA AB
JAM00047936,"Naha, Japan",Naha,NAHA
JAM00047938,"Iejima Auxiliary Ab, Japan",Iejima Auxiliary Ab,IEJIMA AUXILIARY AB
JAM00047945,"Minamidaitojima, Japan",Minamidaitojima,MINAMIDAITOJIMA
JAM00047963,"Torishima, Japan",Torishima,TORISHIMA
JAM00047971,"Chichijima, Japan",Chichijima,CHICHIJIMA
JAM00047981,"Iwoto, Japan",Iwoto,IWOTO
JAM00047991,"Minamitorishima, Japan",Minamitorishima,MINAMITORISHIMA
JMM00078397,"Windsor, Jamaica",Windsor,WINDSOR
JNM00001001,"Jan Mayen, Jan Mayen",Jan Mayen,JAN MAYEN
JNM00001005,"Isfjord Radio, Jan Mayen",Isfjord Radio,ISFJORD RADIO
JNM00001020,"Kinnvika Station, Jan Mayen",Kinnvika Station,KINNVIKA STATION
JOM00040255,"Irbed, Jordan",Irbed,IRBED
JOM00040265,"Mafraq, Jordan",Mafraq,MAFRAQ
JOM00040270,"Amman Airport, Jordan",Amman Airport,AMMAN AIRPORT
JOM00040310,"Maan, Jordan",Maan,MAAN
JQM00091275,"Johnston Is Wso Ap, Johnston Atoll",Johnston Is Wso Ap,JOHNSTON IS WSO AP
JUM00061970,"Ile Juan De Nova, Juan de Nova Island",Ile Juan De Nova,ILE JUAN DE NOVA
KEM00063612,"Lodwar, Kenya",Lodwar,LODWAR
KEM00063619,"Moyale, Kenya",Moyale,MOYALE
KEM00063624,"Mandera, Kenya",Mandera,MANDERA
KEM00063641,"Marsabit, Kenya",Marsabit,MARSABIT
KEM00063661,"Kitale, Kenya",Kitale,KITALE
KEM00063671,"Wajir, Kenya",Wajir,WAJIR
KEM00063686,"Eldoret, Kenya",Eldoret,ELDORET
KEM00063694,"Usaf-Ds3-464, Kenya",Usaf-Ds3-464,USAF-DS3-464
KEM00063695,"Meru, Kenya",Meru,MERU
KEM00063708,"Kisumu, Kenya",Kisumu,KISUMU
KEM00063710,"Kericho, Kenya",Kericho,KERICHO
KEM00063714,"Nakuru, Kenya",Nakuru,NAKURU
KEM00063717,"Nyeri, Kenya",Nyeri,NYERI
KEM00063720,"Embu, Kenya",Embu,EMBU
KEM00063723,"Garissa, Kenya",Garissa,GARISSA
KEM00063737,"Narok, Kenya",Narok,NAROK
KEM00063741,"Dagoretti Corner, Kenya",Dagoretti Corner,DAGORETTI CORNER
KEM00063766,"Makindu, Kenya",Makindu,MAKINDU
KEM00063793,"Voi, Kenya",Voi,VOI
KEM00063799,"Malindi, Kenya",Malindi,MALINDI
KEM00063820,"Mombasa, Kenya",Mombasa,MOMBASA
KGM00036974,"Naryn, Kyrgyzstan",Naryn,NARYN
KGM00038353,"Bishkek, Kyrgyzstan",Bishkek,BISHKEK
KGM00038613,"Dzhalal-Abad, Kyrgyzstan",Dzhalal-Abad,DZHALAL-ABAD
KNM00047041,"Hamheung, Korea North",Hamheung,HAMHEUNG
KNM00047058,"Pyongyang, Korea North",Pyongyang,PYONGYANG
KRM00091487,"Fanning Island, Kiribati",Fanning Island,FANNING ISLAND
KRM00091492,"Christmas Island, Kiribati",Christmas Island,CHRISTMAS ISLAND
KRM00091610,"Tarawa, Kiribati",Tarawa,TARAWA
KRM00091701,"Kanton Island, Kiribati",Kanton Island,KANTON ISLAND
KSI0000RKSC,"Sv Ri San, Korea South",Sv Ri San,SV RI SAN
KSM00047090,"Sokcho, Korea South",Sokcho,SOKCHO
KSM00047098,"Dongducheon, Korea South",Dongducheon,DONGDUCHEON
KSM00047101,"Chuncheon, Korea South",Chuncheon,CHUNCHEON
KSM00047102,"Baengnyeongdo, Korea South",Baengnyeongdo,BAENGNYEONGDO
KSM00047107,"Gangneung Ab, Korea South",Gangneung Ab,GANGNEUNG AB
KSM00047110,"Gimpo Intl Airport, Korea South",Gimpo Intl Airport,GIMPO INTL AIRPORT
KSM00047111,"Seoul Ab, Korea South",Seoul Ab,SEOUL AB
KSM00047113,"Incheon Int'L Airport, Korea South",Incheon Int'L Airport,INCHEON INT'L AIRPORT
KSM00047118,"Wonju Ab, Korea South",Wonju Ab,WONJU AB
KSM00047122,"Osan Ab, Korea South",Osan Ab,OSAN AB
KSM00047123,"Sangdong, Korea South",Sangdong,SANGDONG
KSM00047128,"Cheongju Intl Airpo, Korea South",Cheongju Intl Airpo,CHEONGJU INTL AIRPO
KSM00047129,"Seosan, Korea South",Seosan,SEOSAN
KSM00047131,"Cheongju, Korea South",Cheongju,CHEONGJU
KSM00047132,"Anmyeondo, Korea South",Anmyeondo,ANMYEONDO
KSM00047134,"Yecheon Ab, Korea South",Yecheon Ab,YECHEON AB
KSM00047135,"Chupungnyeong, Korea South",Chupungnyeong,CHUPUNGNYEONG
KSM00047138,"Pohang, Korea South",Pohang,POHANG
KSM00047139,"Pohang Ab, Korea South",Pohang Ab,POHANG AB
KSM00047142,"Daegu Ab, Korea South",Daegu Ab,DAEGU AB
KSM00047153,"Gimhae Intl Airport, Korea South",Gimhae Intl Airport,GIMHAE INTL AIRPORT
KSM00047155,"Changwon, Korea South",Changwon,CHANGWON
KSM00047158,"Gwangju Ab, Korea South",Gwangju Ab,GWANGJU AB
KSM00047161,"Sacheon Ab, Korea South",Sacheon Ab,SACHEON AB
KSM00047169,"Heuksando, Korea South",Heuksando,HEUKSANDO
KSM00047185,"Gosan, Korea South",Gosan,GOSAN
KSM00047186,"National Typhoon Center, Korea South",National Typhoon Center,NATIONAL TYPHOON CENTER
KSM00047187,"Moesulpo Ab, Korea South",Moesulpo Ab,MOESULPO AB
KSM00047199,"Usaf-Ds3-289, Korea South",Usaf-Ds3-289,USAF-DS3-289
KSM00047230,"Deokjeokbukri, Korea South",Deokjeokbukri,DEOKJEOKBUKRI
KSXUA026870,"Usaf-Ds3-288, Korea South",Usaf-Ds3-288,USAF-DS3-288
KTM00096995,"Christmas Isl (Pvt), Christmas Island",Christmas Isl (Pvt),CHRISTMAS ISL (PVT)
KUM00040582,"Kuwait International Airpor, Kuwait",Kuwait International Airpor,KUWAIT INTERNATIONAL AIRPOR
KZM00028951,"Kostanai As, Kazakhstan",Kostanai As,KOSTANAI AS
KZM00028952,"Kostanay, Kazakhstan",Kostanay,KOSTANAY
KZM00035108,"Uralsk, Kazakhstan",Uralsk,URALSK
KZM00035188,"Celinograd, Kazakhstan",Celinograd,CELINOGRAD
KZM00035229,"Aktobe, Kazakhstan",Aktobe,AKTOBE
KZM00035361,"Amangeldy, Kazakhstan",Amangeldy,AMANGELDY
KZM00035394,"Karaganda, Kazakhstan",Karaganda,KARAGANDA
KZM00035671,"Zhezkazgan, Kazakhstan",Zhezkazgan,ZHEZKAZGAN
KZM00035700,"Atyrau, Kazakhstan",Atyrau,ATYRAU
KZM00035746,"Aralskoe More, Kazakhstan",Aralskoe More,ARALSKOE MORE
KZM00035796,"Balhash, Kazakhstan",Balhash,BALHASH
KZM00036003,"Pavlodar, Kazakhstan",Pavlodar,PAVLODAR
KZM00036177,"Semipalatinsk, Kazakhstan",Semipalatinsk,SEMIPALATINSK
KZM00036859,"Zharkent, Kazakhstan",Zharkent,ZHARKENT
KZM00036870,"Almaty Ogms, Kazakhstan",Almaty Ogms,ALMATY OGMS
KZM00036872,"Almaty As, Kazakhstan",Almaty As,ALMATY AS
KZM00038001,"Fort Shevchenko, Kazakhstan",Fort Shevchenko,FORT SHEVCHENKO
KZM00038062,"Kyzylorda, Kazakhstan",Kyzylorda,KYZYLORDA
KZM00038064,"Ams Tasboget/Kyzylorda As, Kazakhstan",Ams Tasboget,AMS TASBOGET/KYZYLORDA AS
KZM00038341,"Taraz, Kazakhstan",Taraz,TARAZ
KZM00073110,"Shearwater Ua, Ns, Kazakhstan","Shearwater Ua, Ns","SHEARWATER UA, NS"
LAM00048930,"Luang-Prabang, Laos",Luang-Prabang,LUANG-PRABANG
LAM00048940,"Vientiane, Laos",Vientiane,VIENTIANE
LAM00048947,"Savannakhet, Laos",Savannakhet,SAVANNAKHET
LAM00048955,"Pakse, Laos",Pakse,PAKSE
LEM00040100,"Rafic Hariri Intl, Lebanon",Rafic Hariri Intl,RAFIC HARIRI INTL
LGM00026406,"Liepaja, Latvia",Liepaja,LIEPAJA
LGM00026422,"Riga, Latvia",Riga,RIGA
LGM00026435,"Skriveri, Latvia",Skriveri,SKRIVERI
LHM00026629,"Kaunas (26629-0), Lithuania",Kaunas (26629-0),KAUNAS (26629-0)
LIM00065660,"Roberts Field, Liberia",Roberts Field,ROBERTS FIELD
LOM00011934,"Poprad/Tatry, Slovakia",Poprad,POPRAD/TATRY
LOM00011952,"Poprad-Ganovce, Slovakia",Poprad-Ganovce,POPRAD-GANOVCE
LQM00091385,"Palmyra Island, Palmyra Atoll",Palmyra Island,PALMYRA ISLAND
LYM00062002,"Nalut, Libya",Nalut,NALUT
LYM00062007,"Zuara, Libya",Zuara,ZUARA
LYM00062010,"Tripoli Intl Arpt, Libya",Tripoli Intl Arpt,TRIPOLI INTL ARPT
LYM00062011,"Wheelus, Libya",Wheelus,WHEELUS
LYM00062016,"Misurata, Libya",Misurata,MISURATA
LYM00062019,"Sirte, Libya",Sirte,SIRTE
LYM00062053,"Benina, Libya",Benina,BENINA
LYM00062055,"Agedabia, Libya",Agedabia,AGEDABIA
LYM00062056,"Shahat, Libya",Shahat,SHAHAT
LYM00062059,"Derna, Libya",Derna,DERNA
LYM00062062,"Tobruk, Libya",Tobruk,TOBRUK
LYM00062063,"Usaf-Ds3-459, Libya",Usaf-Ds3-459,USAF-DS3-459
LYM00062103,"Ghadames, Libya",Ghadames,GHADAMES
LYM00062120,"Gariat El-Sharghia, Libya",Gariat El-Sharghia,GARIAT EL-SHARGHIA
LYM00062124,"Sebha, Libya",Sebha,SEBHA
LYM00062131,"Hon, Libya",Hon,HON
LYM00062161,"Jalo, Libya",Jalo,JALO
LYM00062176,"Giarabub, Libya",Giarabub,GIARABUB
LYM00062259,"Tazerbo, Libya",Tazerbo,TAZERBO
LYM00062271,"Kufra, Libya",Kufra,KUFRA
MAM00067009,"Antsiranana, Madagascar",Antsiranana,ANTSIRANANA
MAM00067012,"Fascene (Nossi-Be), Madagascar",Fascene (Nossi-Be),FASCENE (NOSSI-BE)
MAM00067017,"Vohemar, Madagascar",Vohemar,VOHEMAR
MAM00067019,"Analalava, Madagascar",Analalava,ANALALAVA
MAM00067023,"Sambava, Madagascar",Sambava,SAMBAVA
MAM00067025,"Antalaha, Madagascar",Antalaha,ANTALAHA
MAM00067027,"Mahajanga, Madagascar",Mahajanga,MAHAJANGA
MAM00067072,"Sainte-Marie Aerodr, Madagascar",Sainte-Marie Aerodr,SAINTE-MARIE AERODR
MAM00067083,"Antananarivo/Ivato, Madagascar",Antananarivo,ANTANANARIVO/IVATO
MAM00067085,"Tananarive/Scm, Madagascar",Tananarive,TANANARIVE/SCM
MAM00067095,"Toamasina, Madagascar",Toamasina,TOAMASINA
MAM00067113,"Mahanoro, Madagascar",Mahanoro,MAHANORO
MAM00067117,"Morondava, Madagascar",Morondava,MORONDAVA
MAM00067131,"Morombe, Madagascar",Morombe,MOROMBE
MAM00067137,"Fianarantsoa, Madagascar",Fianarantsoa,FIANARANTSOA
MAM00067143,"Mananjary, Madagascar",Mananjary,MANANJARY
MAM00067152,"Ranohira, Madagascar",Ranohira,RANOHIRA
MAM00067157,"Farafangana, Madagascar",Farafangana,FARAFANGANA
MAM00067161,"Toliara, Madagascar",Toliara,TOLIARA
MAM00067194,"Faux-Cap, Madagascar",Faux-Cap,FAUX-CAP
MAM00067197,"Taolagnaro, Madagascar",Taolagnaro,TAOLAGNARO
MBM00078925,"Lamentin Aero, Martinique",Lamentin Aero,LAMENTIN AERO
MDM00033815,"Kisinev, Moldova",Kisinev,KISINEV
MFM00067005,"Dzaoudzi/Pamanzi, Mayotte",Dzaoudzi,DZAOUDZI/PAMANZI
MGM00044212,"Ulaangom, Mongolia",Ulaangom,ULAANGOM
MGM00044218,"Hovd, Mongolia",Hovd,HOVD
MGM00044231,"Muren, Mongolia",Muren,MUREN
MGM00044239,"Bulgan, Mongolia",Bulgan,BULGAN
MGM00044241,"Baruunharaa, Mongolia",Baruunharaa,BARUUNHARAA
MGM00044259,"Choibalsan, Mongolia",Choibalsan,CHOIBALSAN
MGM00044272,"Uliastai, Mongolia",Uliastai,ULIASTAI
MGM00044277,"Altai, Mongolia",Altai,ALTAI
MGM00044282,"Tsetserleg, Mongolia",Tsetserleg,TSETSERLEG
MGM00044288,"Arvaiheer, Mongolia",Arvaiheer,ARVAIHEER
MGM00044292,"Ulaanbaatar, Mongolia",Ulaanbaatar,ULAANBAATAR
MGM00044341,"Mandalgobi, Mongolia",Mandalgobi,MANDALGOBI
MGM00044354,"Sainshand, Mongolia",Sainshand,SAINSHAND
MGM00044373,"Dalanzadgad, Mongolia",Dalanzadgad,DALANZADGAD
MGM00044385,"Hanbogd, Mongolia",Hanbogd,HANBOGD
MIM00067423,"Karonga, Malawi",Karonga,KARONGA
MIM00067485,"Mzimba, Malawi",Mzimba,MZIMBA
MIM00067489,"Mzuzu, Malawi",Mzuzu,MZUZU
MIM00067586,"Lilongwe Intl Airpo, Malawi",Lilongwe Intl Airpo,LILONGWE INTL AIRPO
MIM00067587,"Lilongwe, Malawi",Lilongwe,LILONGWE
MIM00067597,"Salima, Malawi",Salima,SALIMA
MIM00067693,"Chileka, Malawi",Chileka,CHILEKA
MKM00013586,"Skopje- Airport, Macedonia",Skopje- Airport,SKOPJE- AIRPORT
MLM00048811,"Dien Bien, Mali",Dien Bien,DIEN BIEN
MLM00061202,"Tessalit, Mali",Tessalit,TESSALIT
MLM00061214,"Kidal, Mali",Kidal,KIDAL
MLM00061223,"Tombouctou/Timbuktu, Mali",Tombouctou,TOMBOUCTOU/TIMBUKTU
MLM00061226,"Gao, Mali",Gao,GAO
MLM00061233,"Nara, Mali",Nara,NARA
MLM00061257,"Kayes/Dag-Dag, Mali",Kayes,KAYES/DAG-DAG
MLM00061265,"Mopti, Mali",Mopti,MOPTI
MLM00061272,"Segou, Mali",Segou,SEGOU
MLM00061290,"Usaf-Ds3-454, Mali",Usaf-Ds3-454,USAF-DS3-454
MLM00061291,"Bamako/Senou, Mali",Bamako,BAMAKO/SENOU
MLXUAAW1257,"Kayes, Mali",Kayes,KAYES
MLXUAAW1265,"Mopti-Sevare, Mali",Mopti-Sevare,MOPTI-SEVARE
MLXUAAW1270,"Kita, Mali",Kita,KITA
MOM00060101,"Tanger (Aerodrome), Morocco",Tanger (Aerodrome),TANGER (AERODROME)
MOM00060107,"Al Hoceima, Morocco",Al Hoceima,AL HOCEIMA
MOM00060115,"Oujda, Morocco",Oujda,OUJDA
MOM00060119,"Kenitra Port Lyautey, Morocco",Kenitra Port Lyautey,KENITRA PORT LYAUTEY
MOM00060127,"Taza, Morocco",Taza,TAZA
MOM00060150,"Meknes, Morocco",Meknes,MEKNES
MOM00060155,"Casablanca, Morocco",Casablanca,CASABLANCA
MOM00060185,"Safi, Morocco",Safi,SAFI
MOM00060191,"Beni Mellal Sidi Jaber, Morocco",Beni Mellal Sidi Jaber,BENI MELLAL SIDI JABER
MOM00060195,"Midelt, Morocco",Midelt,MIDELT
MOM00060210,"Errachidia, Morocco",Errachidia,ERRACHIDIA
MOM00060230,"Marrakech, Morocco",Marrakech,MARRAKECH
MOM00060250,"Agadir Inezganne, Morocco",Agadir Inezganne,AGADIR INEZGANNE
MOM00060252,"Agadir Al Massira, Morocco",Agadir Al Massira,AGADIR AL MASSIRA
MOM00060253,"Taroudant, Morocco",Taroudant,TAROUDANT
MOM00060265,"Ouarzazate, Morocco",Ouarzazate,OUARZAZATE
MOXUAC00132,"Rabat, Morocco",Rabat,RABAT
MPM00061974,"Agalega, Mauritius",Agalega,AGALEGA
MPM00061986,"St. Brandon, Mauritius",St. Brandon,ST. BRANDON
MPM00061988,"Rodrigues, Mauritius",Rodrigues,RODRIGUES
MPM00061995,"Vacoas (Mauritius), Mauritius",Vacoas (Mauritius),VACOAS (MAURITIUS)
MQM00091066,"Midway Is Nas, Midway Islands",Midway Is Nas,MIDWAY IS NAS
MRM00061401,"Bir Moghrein, Mauritania",Bir Moghrein,BIR MOGHREIN
MRM00061403,"Usaf-Ds3-455, Mauritania",Usaf-Ds3-455,USAF-DS3-455
MRM00061404,"Zouerate, Mauritania",Zouerate,ZOUERATE
MRM00061415,"Nouadhibou, Mauritania",Nouadhibou,NOUADHIBOU
MRM00061421,"Atar, Mauritania",Atar,ATAR
MRM00061442,"Nouakchott / Oumtounsy, Mauritania",Nouakchott ,NOUAKCHOTT / OUMTOUNSY
MRM00061497,"Nema, Mauritania",Nema,NEMA
MRM00061498,"Kiffa, Mauritania",Kiffa,KIFFA
MRXUAAW1499,"Aioun Elatrouss, Mauritania",Aioun Elatrouss,AIOUN ELATROUSS
MTM00016597,"Luqa, Malta",Luqa,LUQA
MUM00041256,"Muscat Int'L Airport, Oman",Muscat Int'L Airport,MUSCAT INT'L AIRPORT
MUM00041288,"Masirah, Oman",Masirah,MASIRAH
MUM00041316,"Salalah Airport, Oman",Salalah Airport,SALALAH AIRPORT
MUXUAE05791,"Bait Al Falaj, Oman",Bait Al Falaj,BAIT AL FALAJ
MVM00043555,"Male, Maldives",Male,MALE
MVM00043599,"Gan, Maldives",Gan,GAN
MXM00076151,"Usaf-Ds3-598, Mexico",Usaf-Ds3-598,USAF-DS3-598
MXM00076225,"Chihuahua; Chih., Mexico",Chihuahua; Chih.,CHIHUAHUA; CHIH.
MXM00076256,"Empalme; Son., Mexico",Empalme; Son.,EMPALME; SON.
MXM00076370,"Topolobampo, Mexico",Topolobampo,TOPOLOBAMPO
MXM00076382,"Torreon Airport, Mexico",Torreon Airport,TORREON AIRPORT
MXM00076394,"Aerop.Internacional Monterr, Mexico",Aerop.Internacional Monterr,AEROP.INTERNACIONAL MONTERR
MXM00076405,"La Paz; Bcs, Mexico",La Paz; Bcs,LA PAZ; BCS
MXM00076458,"Colonia Juan Carrasco Mazat, Mexico",Colonia Juan Carrasco Mazat,COLONIA JUAN CARRASCO MAZAT
MXM00076491,"Ciudad Victoria, Mexico",Ciudad Victoria,CIUDAD VICTORIA
MXM00076526,"Zacatecas Sondeo, Mexico",Zacatecas Sondeo,ZACATECAS SONDEO
MXM00076549,"Tampico, Mexico",Tampico,TAMPICO
MXM00076595,"Cancun, Mexico",Cancun,CANCUN
MXM00076612,"Guadalajara; Jal., Mexico",Guadalajara; Jal.,GUADALAJARA; JAL.
MXM00076644,"Aerop.Internacional Merida;, Mexico",Aerop.Internacional Merida;,AEROP.INTERNACIONAL MERIDA;
MXM00076654,"Manzanillo; Col., Mexico",Manzanillo; Col.,MANZANILLO; COL.
MXM00076679,"Aerop. Internacional Mexico, Mexico",Aerop. Internacional Mexico,AEROP. INTERNACIONAL MEXICO
MXM00076692,"Hacienda Ylang Ylang Veracr, Mexico",Hacienda Ylang Ylang Veracr,HACIENDA YLANG YLANG VERACR
MXM00076713,"Cuidad Del Carmen, Mexico",Cuidad Del Carmen,CUIDAD DEL CARMEN
MXM00076723,"Isla Socorro, Mexico",Isla Socorro,ISLA SOCORRO
